date,index,quantity,amount,current_price
2011-03-29,000037.SZ,33300,190333.14299999998,5.71571
2011-03-29,000048.SZ,30400,187146.96,6.156149999999999
2011-03-29,000521.SZ,16000,186906.71999999997,11.681669999999999
2011-03-29,000528.SZ,4700,193598.40499999997,41.19114999999999
2011-03-29,000539.SZ,29600,189925.73599999998,6.416409999999999
2011-03-29,000782.SZ,30100,189217.028,6.28628
2011-03-29,000878.SZ,7300,185605.41999999998,25.425399999999996
2011-03-29,000903.SZ,12500,190189.99999999997,15.215199999999998
2011-03-29,000955.SZ,31700,187534.34699999998,5.915909999999999
2011-03-29,000983.SZ,7000,191781.59,27.39737
2011-03-29,002164.SZ,8200,185997.81199999998,22.68266
2011-03-29,002191.SZ,18300,185747.56199999998,10.150139999999999
2011-03-29,002197.SZ,9400,184424.24,19.6196
2011-03-29,002204.SZ,7000,173423.24999999997,24.774749999999997
2011-03-29,002239.SZ,18900,187107.92099999997,9.89989
2011-03-29,002276.SZ,12100,187253.066,15.47546
2011-03-29,002289.SZ,6800,189637.44799999997,27.887859999999996
2011-03-29,002313.SZ,3800,182696.514,48.07803
2011-03-29,002370.SZ,9400,187529.34199999998,19.94993
2011-03-29,002398.SZ,7100,187556.36899999998,26.416389999999996
2011-03-29,002408.SZ,3400,189569.38,55.7557
2011-03-29,600022.SH,51900,176636.45999999996,3.4033999999999995
2011-03-29,600111.SH,2100,185867.68199999997,88.50841999999999
2011-03-29,600115.SH,29600,185481.29599999997,6.266259999999999
2011-03-29,600136.SH,14000,186666.47999999998,13.333319999999999
2011-03-29,600251.SH,7500,185360.175,24.714689999999997
2011-03-29,600255.SH,14600,190135.94599999997,13.023009999999998
2011-03-29,600308.SH,19100,187558.37099999998,9.819809999999999
2011-03-29,600386.SH,19200,186618.43199999997,9.71971
2011-03-29,600395.SH,5200,195142.948,37.52749
2011-03-29,600409.SH,18200,186372.186,10.240229999999999
2011-03-29,600426.SH,11900,190828.63799999998,16.036019999999997
2011-03-29,600449.SH,0,0.0,0.0
2011-03-29,600455.SH,12400,189040.85199999998,15.24523
2011-03-29,600493.SH,16200,197188.99199999997,12.172159999999998
2011-03-29,600596.SH,13700,185683.49799999996,13.553539999999998
2011-03-29,600638.SH,19700,188914.726,9.58958
2011-03-29,600648.SH,13600,191271.08,14.06405
2011-03-29,600704.SH,10900,187449.262,17.19718
2011-03-29,600745.SH,17600,203307.10399999996,11.551539999999997
2011-03-29,600823.SH,11700,182116.93499999997,15.565549999999998
2011-03-29,600865.SH,22200,187555.36799999996,8.448439999999998
2011-03-29,600890.SH,29500,187807.62,6.366359999999999
2011-03-29,600966.SH,23500,187717.53,7.987979999999999
2011-03-29,600971.SH,4400,192912.71999999997,43.843799999999995
2011-03-29,600990.SH,6000,195735.54,32.62259
2011-03-29,601390.SH,41400,185657.47199999998,4.48448
2011-03-29,601601.SH,8400,191963.77199999997,22.852829999999997
2011-03-29,601628.SH,8800,187891.70399999997,21.351329999999997
2011-03-29,601919.SH,18500,187407.21999999997,10.130119999999998
2011-04-27,000036.SZ,47100,188588.39999999997,4.004
2011-04-27,000048.SZ,25700,197948.853,7.70229
2011-04-27,000561.SZ,24000,187146.96,7.797789999999999
2011-04-27,000597.SZ,9500,184008.825,19.36935
2011-04-27,000598.SZ,9900,192252.05999999997,19.419399999999996
2011-04-27,000603.SZ,5700,183267.08399999997,32.15212
2011-04-27,000608.SZ,29400,185699.51399999997,6.316309999999999
2011-04-27,000726.SZ,17800,186552.36599999998,10.480469999999999
2011-04-27,000727.SZ,19700,191478.28699999998,9.71971
2011-04-27,000777.SZ,6600,187495.308,28.408379999999998
2011-04-27,000812.SZ,24300,188756.56799999997,7.767759999999999
2011-04-27,000875.SZ,37300,188179.99199999997,5.045039999999999
2011-04-27,002005.SZ,11100,186777.591,16.82681
2011-04-27,002093.SZ,13100,185812.62699999998,14.184169999999998
2011-04-27,002155.SZ,5400,181675.49399999998,33.643609999999995
2011-04-27,002251.SZ,8000,187227.03999999995,23.403379999999995
2011-04-27,002297.SZ,9800,185503.31799999997,18.92891
2011-04-27,002302.SZ,9500,188288.09999999998,19.819799999999997
2011-04-27,002327.SZ,4900,191536.34499999997,39.08904999999999
2011-04-27,002341.SZ,4900,194037.84399999998,39.59956
2011-04-27,002405.SZ,6300,189062.87399999998,30.00998
2011-04-27,002417.SZ,7800,185044.86,23.723699999999997
2011-04-27,002479.SZ,10000,193993.79999999996,19.399379999999997
2011-04-27,002562.SZ,7800,187231.044,24.00398
2011-04-27,300021.SZ,18500,188518.32999999996,10.190179999999998
2011-04-27,300025.SZ,11600,189385.19599999994,16.326309999999996
2011-04-27,300037.SZ,4800,189020.832,39.37934
2011-04-27,300080.SZ,3800,184294.11,48.49845
2011-04-27,300110.SZ,12600,187549.36199999996,14.884869999999998
2011-04-27,300113.SZ,3100,192981.78899999996,62.25218999999999
2011-04-27,300170.SZ,11300,188672.48399999997,16.696679999999997
2011-04-27,600193.SH,10100,190878.688,18.89888
2011-04-27,600243.SH,19200,188732.544,9.82982
2011-04-27,600326.SH,12300,183207.02399999998,14.894879999999999
2011-04-27,600350.SH,0,0.0,0.0
2011-04-27,600372.SH,4500,188288.09999999998,41.84179999999999
2011-04-27,600395.SH,5700,179501.322,31.491459999999996
2011-04-27,600455.SH,12400,189040.85199999998,15.24523
2011-04-27,600459.SH,5400,186216.03000000003,34.48445
2011-04-27,600479.SH,13600,187050.86399999997,13.753739999999999
2011-04-27,600519.SH,1000,183683.49999999997,183.68349999999998
2011-04-27,600562.SH,4900,189132.944,38.59856
2011-04-27,600596.SH,13700,185683.49799999996,13.553539999999998
2011-04-27,600743.SH,37700,200387.18699999998,5.315309999999999
2011-04-27,600822.SH,21600,183999.816,8.51851
2011-04-27,600854.SH,28400,187058.872,6.58658
2011-04-27,600887.SH,5400,198918.71999999994,36.83679999999999
2011-04-27,600999.SH,10400,187491.30399999997,18.02801
2011-04-27,601006.SH,21100,193258.06499999997,9.159149999999999
2011-04-27,601727.SH,24500,186876.68999999997,7.627619999999999
2011-04-27,601872.SH,45100,189157.96899999998,4.19419
2011-05-26,000031.SZ,32000,185465.27999999997,5.795789999999999
2011-05-26,000039.SZ,9000,186666.47999999995,20.740719999999996
2011-05-26,000401.SZ,7800,188167.97999999998,24.1241
2011-05-26,000430.SZ,24700,189143.955,7.657649999999999
2011-05-26,000523.SZ,16900,190145.95599999998,11.25124
2011-05-26,000536.SZ,8700,188107.92,21.6216
2011-05-26,000546.SZ,16500,186636.44999999998,11.3113
2011-05-26,000590.SZ,14900,187032.84599999996,12.552539999999997
2011-05-26,000727.SZ,17900,193126.68000000002,10.789200000000001
2011-05-26,000760.SZ,26600,195705.50999999995,7.3573499999999985
2011-05-26,000777.SZ,7200,187098.91199999998,25.98596
2011-05-26,000795.SZ,11400,188516.32799999998,16.53652
2011-05-26,000960.SZ,6400,186874.688,29.19917
2011-05-26,000962.SZ,8300,189678.48899999997,22.852829999999997
2011-05-26,002011.SZ,15000,187537.34999999998,12.502489999999998
2011-05-26,002104.SZ,15400,186988.802,12.14213
2011-05-26,002117.SZ,10400,186866.68,17.96795
2011-05-26,002136.SZ,9300,204897.693,22.03201
2011-05-26,002149.SZ,10100,186531.34499999997,18.468449999999997
2011-05-26,002174.SZ,14600,191889.698,13.14313
2011-05-26,002182.SZ,15100,187578.391,12.42241
2011-05-26,002200.SZ,15100,191357.16599999997,12.672659999999999
2011-05-26,002251.SZ,8200,184684.49999999997,22.522499999999997
2011-05-26,002286.SZ,10000,189689.49999999997,18.968949999999996
2011-05-26,002290.SZ,8600,186720.53399999999,21.711689999999997
2011-05-26,002304.SZ,1700,189909.71999999997,111.71159999999998
2011-05-26,002339.SZ,7400,190962.772,25.80578
2011-05-26,002423.SZ,21700,188327.13899999997,8.678669999999999
2011-05-26,002479.SZ,11200,188908.72,16.86685
2011-05-26,002530.SZ,12900,190077.888,14.73472
2011-05-26,300003.SZ,9300,187768.58099999998,20.19017
2011-05-26,300045.SZ,4600,188650.46199999997,41.01096999999999
2011-05-26,300087.SZ,10500,192972.77999999997,18.378359999999997
2011-05-26,600000.SH,13400,184300.11599999998,13.753739999999999
2011-05-26,600100.SH,16900,187608.42099999997,11.10109
2011-05-26,600101.SH,11300,188446.25799999997,16.67666
2011-05-26,600131.SH,21700,189196.00699999998,8.71871
2011-05-26,600152.SH,14500,185930.745,12.822809999999999
2011-05-26,600299.SH,16000,187066.87999999998,11.691679999999998
2011-05-26,600323.SH,13000,184524.33999999997,14.194179999999998
2011-05-26,600345.SH,13600,185961.77599999998,13.673659999999998
2011-05-26,600372.SH,4500,188288.09999999998,41.84179999999999
2011-05-26,600373.SH,12100,186768.582,15.435419999999999
2011-05-26,600386.SH,21300,185921.73599999998,8.72872
2011-05-26,600455.SH,12400,189040.85199999998,15.24523
2011-05-26,600461.SH,11900,186421.235,15.66565
2011-05-26,600490.SH,8400,188852.664,22.48246
2011-05-26,600640.SH,17400,189152.96399999998,10.870859999999999
2011-05-26,600765.SH,12900,190594.40399999998,14.774759999999999
2011-05-26,600836.SH,19500,187387.19999999998,9.609599999999999
2011-05-26,600884.SH,11200,191599.408,17.10709
2011-05-26,600889.SH,20000,192792.6,9.63963
2011-06-24,000004.SZ,17000,208798.58999999997,12.282269999999999
2011-06-24,000032.SZ,25500,209053.84499999997,8.198189999999999
2011-06-24,000151.SZ,20100,215083.86899999995,10.700689999999998
2011-06-24,000516.SZ,39900,209285.076,5.24524
2011-06-24,000546.SZ,16500,186636.44999999998,11.3113
2011-06-24,000571.SZ,0,0.0,0.0
2011-06-24,000585.SZ,48700,208156.94899999994,4.274269999999999
2011-06-24,000665.SZ,17600,211058.848,11.99198
2011-06-24,000697.SZ,13400,212602.38999999998,15.865849999999998
2011-06-24,000791.SZ,28100,209835.62599999996,7.467459999999999
2011-06-24,000983.SZ,8700,210750.53999999998,24.224199999999996
2011-06-24,002034.SZ,10400,227883.656,21.91189
2011-06-24,002128.SZ,9800,213363.14999999997,21.771749999999997
2011-06-24,002141.SZ,28200,208324.11599999998,7.387379999999999
2011-06-24,002150.SZ,19200,205837.632,10.72071
2011-06-24,002185.SZ,19200,209104.89599999998,10.89088
2011-06-24,002190.SZ,6500,208207.99999999997,32.032
2011-06-24,002362.SZ,8100,204486.28199999998,25.245219999999996
2011-06-24,002467.SZ,8300,210199.99,25.3253
2011-06-24,002554.SZ,11000,211080.87,19.18917
2011-06-24,002584.SZ,15500,209614.40499999997,13.523509999999998
2011-06-24,002590.SZ,11500,209279.06999999998,18.198179999999997
2011-06-24,300048.SZ,10500,209158.94999999995,19.919899999999995
2011-06-24,300143.SZ,9500,208543.33499999996,21.951929999999997
2011-06-24,300144.SZ,10600,209241.03199999998,19.73972
2011-06-24,600149.SH,32000,206606.39999999997,6.456449999999999
2011-06-24,600203.SH,0,0.0,0.0
2011-06-24,600209.SH,32300,208543.335,6.456449999999999
2011-06-24,600229.SH,20900,208790.582,9.98998
2011-06-24,600242.SH,24100,209879.66999999995,8.708699999999999
2011-06-24,600287.SH,22300,206034.82899999997,9.23923
2011-06-24,600299.SH,16300,207543.33599999998,12.732719999999999
2011-06-24,600300.SH,40500,208783.57499999998,5.15515
2011-06-24,600348.SH,8700,210228.01799999995,24.164139999999996
2011-06-24,600405.SH,21700,210483.27299999996,9.699689999999999
2011-06-24,600444.SH,15800,208926.718,13.22321
2011-06-24,600455.SH,12400,189040.85199999998,15.24523
2011-06-24,600482.SH,13900,211769.55799999996,15.235219999999998
2011-06-24,600508.SH,8700,212231.019,24.39437
2011-06-24,600620.SH,37800,211134.92399999997,5.585579999999999
2011-06-24,600652.SH,29600,228147.91999999998,7.707699999999999
2011-06-24,600695.SH,24200,210023.81399999995,8.678669999999999
2011-06-24,600714.SH,9600,206510.30399999995,21.511489999999995
2011-06-24,600891.SH,15400,209495.286,13.603589999999999
2011-07-22,000009.SZ,9500,184008.825,19.36935
2011-07-22,000547.SZ,15000,186336.15,12.42241
2011-07-22,000633.SZ,16200,184540.356,11.39138
2011-07-22,000665.SZ,14400,184998.816,12.84714
2011-07-22,000668.SZ,17700,187807.61999999997,10.610599999999998
2011-07-22,000678.SZ,27900,185441.25599999996,6.646639999999999
2011-07-22,000705.SZ,13500,186486.3,13.813799999999999
2011-07-22,000755.SZ,14900,181216.03499999997,12.162149999999999
2011-07-22,000760.SZ,25400,195012.81799999997,7.677669999999999
2011-07-22,000957.SZ,22000,184544.36,8.38838
2011-07-22,002055.SZ,8200,187146.96,22.822799999999997
2011-07-22,002062.SZ,17600,184456.27199999997,10.480469999999999
2011-07-22,002066.SZ,12100,187495.308,15.495479999999999
2011-07-22,002074.SZ,17300,182177.99599999998,10.53052
2011-07-22,002114.SZ,13400,190604.414,14.22421
2011-07-22,002123.SZ,7800,188167.97999999998,24.1241
2011-07-22,002268.SZ,9900,187098.91199999998,18.89888
2011-07-22,002313.SZ,3700,195555.35999999996,52.85279999999999
2011-07-22,002353.SZ,2600,186996.80999999997,71.92184999999999
2011-07-22,002538.SZ,7500,189188.99999999997,25.225199999999997
2011-07-22,002585.SZ,3500,184529.34499999997,52.722669999999994
2011-07-22,002591.SZ,7700,186526.33999999997,24.224199999999996
2011-07-22,300156.SZ,6700,187049.86299999998,27.917889999999996
2011-07-22,300195.SZ,4200,190912.72199999998,45.45540999999999
2011-07-22,300207.SZ,9700,182056.87499999997,18.768749999999997
2011-07-22,300219.SZ,8700,185495.30999999997,21.321299999999997
2011-07-22,300224.SZ,5300,184093.90999999997,34.7347
2011-07-22,300228.SZ,4800,183879.696,38.30827
2011-07-22,600081.SH,17100,190342.15199999994,11.131119999999997
2011-07-22,600132.SH,2700,189107.919,70.03997
2011-07-22,600172.SH,10700,188508.32,17.6176
2011-07-22,600275.SH,38600,184306.12199999997,4.774769999999999
2011-07-22,600455.SH,12400,189040.85199999998,15.24523
2011-07-22,600555.SH,38800,182930.74799999996,4.714709999999999
2011-07-22,600561.SH,16400,181565.384,11.07106
2011-07-22,600582.SH,8500,184123.93999999997,21.66164
2011-07-22,600635.SH,32100,182189.00699999998,5.675669999999999
2011-07-22,600645.SH,8700,185843.658,21.36134
2011-07-22,600662.SH,28500,182297.115,6.396389999999999
2011-07-22,600682.SH,16400,187146.96,11.411399999999999
2011-07-22,600712.SH,18500,185925.73999999996,10.050039999999997
2011-07-22,600741.SH,17400,186192.00599999996,10.700689999999998
2011-07-22,600770.SH,8100,185837.652,22.94292
2011-07-22,600800.SH,31500,181936.75499999995,5.775769999999999
2011-07-22,600853.SH,43300,189410.221,4.37437
2011-07-22,600856.SH,28600,181219.03799999997,6.336329999999999
2011-07-22,600891.SH,13000,188830.97999999998,14.525459999999999
2011-07-22,600987.SH,24600,190840.64999999997,7.757749999999999
2011-07-22,601699.SH,5600,184592.40799999997,32.96292999999999
2011-08-22,000023.SZ,25200,203567.36399999997,8.078069999999999
2011-08-22,000155.SZ,31600,204972.76799999998,6.486479999999999
2011-08-22,000571.SZ,30600,205225.02,6.7067
2011-08-22,000625.SZ,45900,204918.714,4.46446
2011-08-22,000738.SZ,16200,202702.5,12.5125
2011-08-22,000755.SZ,14900,181216.03499999997,12.162149999999999
2011-08-22,000835.SZ,25800,205573.36799999996,7.967959999999999
2011-08-22,000887.SZ,15500,201701.49999999997,13.012999999999998
2011-08-22,000895.SZ,2700,196216.01999999996,72.67259999999999
2011-08-22,000912.SZ,30900,202906.70399999997,6.566559999999999
2011-08-22,000965.SZ,20300,211127.917,10.40039
2011-08-22,002039.SZ,11400,202210.00799999994,17.737719999999996
2011-08-22,002076.SZ,23800,206790.58399999994,8.688679999999998
2011-08-22,002097.SZ,16500,203813.60999999996,12.352339999999998
2011-08-22,002122.SZ,19600,205024.81999999995,10.460449999999998
2011-08-22,002132.SZ,18300,200951.751,10.98097
2011-08-22,002163.SZ,27000,206216.00999999998,7.637629999999999
2011-08-22,002174.SZ,12800,199879.67999999996,15.615599999999997
2011-08-22,002202.SZ,16800,203483.27999999997,12.112099999999998
2011-08-22,002284.SZ,19000,204834.62999999998,10.780769999999999
2011-08-22,002340.SZ,7700,201093.89299999998,26.116089999999996
2011-08-22,002413.SZ,8500,202161.96,23.783759999999997
2011-08-22,002453.SZ,6900,203546.34299999996,29.499469999999995
2011-08-22,002588.SZ,4600,202234.03199999998,43.963919999999995
2011-08-22,300231.SZ,5200,198318.11999999997,38.138099999999994
2011-08-22,600010.SH,29700,204540.33599999995,6.886879999999999
2011-08-22,600083.SH,26500,202397.19499999998,7.637629999999999
2011-08-22,600126.SH,40700,204110.90699999998,5.015009999999999
2011-08-22,600207.SH,22300,202240.038,9.06906
2011-08-22,600226.SH,16300,208848.63999999998,12.8128
2011-08-22,600232.SH,24600,202414.212,8.22822
2011-08-22,600251.SH,6800,203455.25199999998,29.91989
2011-08-22,600259.SH,3000,196576.37999999995,65.52545999999998
2011-08-22,600386.SH,24800,203315.11199999996,8.198189999999999
2011-08-22,600455.SH,12400,189040.85199999998,15.24523
2011-08-22,600506.SH,19900,202186.985,10.16015
2011-08-22,600608.SH,30900,200741.541,6.49649
2011-08-22,600621.SH,29000,202622.42,6.98698
2011-08-22,600652.SH,27800,206482.27599999995,7.427419999999999
2011-08-22,600731.SH,26300,202185.98399999997,7.6876799999999985
2011-08-22,600761.SH,14600,203873.66999999995,13.963949999999997
2011-08-22,600830.SH,20400,202774.572,9.939929999999999
2011-08-22,600853.SH,43300,189410.221,4.37437
2011-08-22,600854.SH,36500,202046.84499999997,5.53553
